id,name,country,confederation,founded_year,stadium,nickname,image_url,website,description,ranking,category,total_trophies,world_cup_titles,manager,captain,main_rivals,honors_json,last_updated
353,Ethiopia,Ethiopia,CAF,1900,National Stadium of Ethiopia,The Ethiopia Team,,https://en.wikipedia.org/wiki/Ethiopia_women's_national_football_team,The Ethiopia national women's football team.,137,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:28:46.104902+00:00
354,Benin,Benin,CAF,1900,National Stadium of Benin,The Benin Team,,https://en.wikipedia.org/wiki/Benin_women's_national_football_team,The Benin national women's football team.,138,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:28:51.479184+00:00
355,Suriname,Suriname,CONCACAF,1900,National Stadium of Suriname,The Suriname Team,,https://en.wikipedia.org/wiki/Suriname_women's_national_football_team,The Suriname national women's football team.,139,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:28:56.562459+00:00
356,Turkmenistan,Turkmenistan,AFC,1900,National Stadium of Turkmenistan,The Turkmenistan Team,,https://en.wikipedia.org/wiki/Turkmenistan_women's_national_football_team,The Turkmenistan national women's football team.,140,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:29:03.714047+00:00
357,Bermuda,Bermuda,CONCACAF,1900,National Stadium of Bermuda,The Bermuda Team,,https://en.wikipedia.org/wiki/Bermuda_women's_national_football_team,The Bermuda national women's football team.,141,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:29:08.435057+00:00
358,Guinea,Guinea,CAF,1900,National Stadium of Guinea,The Guinea Team,,https://en.wikipedia.org/wiki/Guinea_women's_national_football_team,The Guinea national women's football team.,142,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:29:13.494593+00:00
359,Kyrgyz Republic,Kyrgyz Republic,AFC,1900,National Stadium of Kyrgyz Republic,The Kyrgyz Republic Team,,https://en.wikipedia.org/wiki/Kyrgyz_Republic_women's_national_football_team,The Kyrgyz Republic national women's football team.,143,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:29:17.442585+00:00
360,Central African Republic,Central African Republic,CAF,1900,National Stadium of Central African Republic,The Central African Republic Team,,https://en.wikipedia.org/wiki/Central_African_Republic_women's_national_football_team,The Central African Republic national women's football team.,144,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:29:24.602787+00:00
361,Uganda,Uganda,CAF,1900,National Stadium of Uganda,The Uganda Team,,https://en.wikipedia.org/wiki/Uganda_women's_national_football_team,The Uganda national women's football team.,145,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:29:29.178800+00:00
364,Gabon,Gabon,CAF,1900,National Stadium of Gabon,The Gabon Team,,https://en.wikipedia.org/wiki/Gabon_women's_national_football_team,The Gabon national women's football team.,148,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:29:42.615839+00:00
365,Armenia,Armenia,UEFA,1900,National Stadium of Armenia,The Armenia Team,,https://en.wikipedia.org/wiki/Armenia_women's_national_football_team,The Armenia national women's football team.,149,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""European Championship"": 0}",2026-05-11T06:29:47.170942+00:00
366,St Kitts and Nevis,St Kitts and Nevis,CONCACAF,1900,National Stadium of St Kitts and Nevis,The St Kitts and Nevis Team,,https://en.wikipedia.org/wiki/St_Kitts_and_Nevis_women's_national_football_team,The St Kitts and Nevis national women's football team.,150,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:29:54.505165+00:00
367,Sierra Leone,Sierra Leone,CAF,1900,National Stadium of Sierra Leone,The Sierra Leone Team,,https://en.wikipedia.org/wiki/Sierra_Leone_women's_national_football_team,The Sierra Leone national women's football team.,151,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:29:59.685296+00:00
368,Singapore,Singapore,AFC,1900,National Stadium of Singapore,The Singapore Team,,https://en.wikipedia.org/wiki/Singapore_women's_national_football_team,The Singapore national women's football team.,152,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:30:03.839860+00:00
369,Malawi,Malawi,CAF,1900,National Stadium of Malawi,The Malawi Team,,https://en.wikipedia.org/wiki/Malawi_women's_national_football_team,The Malawi national women's football team.,153,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:30:08.759440+00:00
370,Pakistan,Pakistan,AFC,1900,National Stadium of Pakistan,The Pakistan Team,,https://en.wikipedia.org/wiki/Pakistan_women's_national_football_team,The Pakistan national women's football team.,154,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:30:13.701195+00:00
371,Angola,Angola,CAF,1900,National Stadium of Angola,The Angola Team,,https://en.wikipedia.org/wiki/Angola_women's_national_football_team,The Angola national women's football team.,155,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:30:19.110942+00:00
372,Chad,Chad,CAF,1900,National Stadium of Chad,The Chad Team,,https://en.wikipedia.org/wiki/Chad_women's_national_football_team,The Chad national women's football team.,156,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:30:22.839315+00:00
373,Timor-Leste,Timor-Leste,AFC,1900,National Stadium of Timor-Leste,The Timor-Leste Team,,https://en.wikipedia.org/wiki/Timor-Leste_women's_national_football_team,The Timor-Leste national women's football team.,157,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:30:28.854226+00:00
374,Tajikistan,Tajikistan,AFC,1900,National Stadium of Tajikistan,The Tajikistan Team,,https://en.wikipedia.org/wiki/Tajikistan_women's_national_football_team,The Tajikistan national women's football team.,158,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:30:33.929012+00:00
375,St Vincent and the Grenadines,St Vincent and the Grenadines,CONCACAF,1900,National Stadium of St Vincent and the Grenadines,The St Vincent and the Grenadines Team,,https://en.wikipedia.org/wiki/St_Vincent_and_the_Grenadines_women's_national_football_team,The St Vincent and the Grenadines national women's football team.,159,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:30:41.323917+00:00
376,Saudi Arabia,Saudi Arabia,AFC,1900,National Stadium of Saudi Arabia,The Saudi Arabia Team,,https://en.wikipedia.org/wiki/Saudi_Arabia_women's_national_football_team,The Saudi Arabia national women's football team.,160,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:30:45.224449+00:00
377,Syria,Syria,AFC,1900,National Stadium of Syria,The Syria Team,,https://en.wikipedia.org/wiki/Syria_women's_national_football_team,The Syria national women's football team.,161,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:30:52.636648+00:00
378,Sri Lanka,Sri Lanka,AFC,1900,National Stadium of Sri Lanka,The Sri Lanka Team,,https://en.wikipedia.org/wiki/Sri_Lanka_women's_national_football_team,The Sri Lanka national women's football team.,162,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:30:57.826845+00:00
379,Barbados,Barbados,CONCACAF,1900,National Stadium of Barbados,The Barbados Team,,https://en.wikipedia.org/wiki/Barbados_women's_national_football_team,The Barbados national women's football team.,163,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:31:02.208357+00:00
380,Bhutan,Bhutan,AFC,1900,National Stadium of Bhutan,The Bhutan Team,,https://en.wikipedia.org/wiki/Bhutan_women's_national_football_team,The Bhutan national women's football team.,164,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:31:06.191443+00:00
381,St Lucia,St Lucia,CONCACAF,1900,National Stadium of St Lucia,The St Lucia Team,,https://en.wikipedia.org/wiki/St_Lucia_women's_national_football_team,The St Lucia national women's football team.,165,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:31:11.478090+00:00
382,Iraq,Iraq,AFC,1900,National Stadium of Iraq,The Iraq Team,,https://en.wikipedia.org/wiki/Iraq_women's_national_football_team,The Iraq national women's football team.,166,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:31:16.584427+00:00
383,Maldives,Maldives,AFC,1900,National Stadium of Maldives,The Maldives Team,,https://en.wikipedia.org/wiki/Maldives_women's_national_football_team,The Maldives national women's football team.,167,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:31:21.735163+00:00
384,Belize,Belize,CONCACAF,1900,National Stadium of Belize,The Belize Team,,https://en.wikipedia.org/wiki/Belize_women's_national_football_team,The Belize national women's football team.,168,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:31:25.595426+00:00
385,Rwanda,Rwanda,CAF,1900,National Stadium of Rwanda,The Rwanda Team,,https://en.wikipedia.org/wiki/Rwanda_women's_national_football_team,The Rwanda national women's football team.,169,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:31:31.850134+00:00
387,Liberia,Liberia,CAF,1900,National Stadium of Liberia,The Liberia Team,,https://en.wikipedia.org/wiki/Liberia_women's_national_football_team,The Liberia national women's football team.,171,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:31:43.490365+00:00
388,Grenada,Grenada,CONCACAF,1900,National Stadium of Grenada,The Grenada Team,,https://en.wikipedia.org/wiki/Grenada_women's_national_football_team,The Grenada national women's football team.,172,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:31:47.699344+00:00
389,Mozambique,Mozambique,CAF,1900,National Stadium of Mozambique,The Mozambique Team,,https://en.wikipedia.org/wiki/Mozambique_women's_national_football_team,The Mozambique national women's football team.,173,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:31:52.108116+00:00
390,Niger,Niger,CAF,1900,National Stadium of Niger,The Niger Team,,https://en.wikipedia.org/wiki/Niger_women's_national_football_team,The Niger national women's football team.,174,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:31:57.888762+00:00
391,Seychelles,Seychelles,CAF,1900,National Stadium of Seychelles,The Seychelles Team,,https://en.wikipedia.org/wiki/Seychelles_women's_national_football_team,The Seychelles national women's football team.,175,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:32:02.047568+00:00
392,Macau,Macau,AFC,1900,National Stadium of Macau,The Macau Team,,https://en.wikipedia.org/wiki/Macau_women's_national_football_team,The Macau national women's football team.,176,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:32:05.952325+00:00
393,Lesotho,Lesotho,CAF,1900,National Stadium of Lesotho,The Lesotho Team,,https://en.wikipedia.org/wiki/Lesotho_women's_national_football_team,The Lesotho national women's football team.,177,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:32:11.446290+00:00
394,Guinea-Bissau,Guinea-Bissau,CAF,1900,National Stadium of Guinea-Bissau,The Guinea-Bissau Team,,https://en.wikipedia.org/wiki/Guinea-Bissau_women's_national_football_team,The Guinea-Bissau national women's football team.,178,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:32:15.632560+00:00
395,Andorra,Andorra,UEFA,1900,National Stadium of Andorra,The Andorra Team,,https://en.wikipedia.org/wiki/Andorra_women's_national_football_team,The Andorra national women's football team.,179,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""European Championship"": 0}",2026-05-11T06:32:20.797662+00:00
396,Burundi,Burundi,CAF,1900,National Stadium of Burundi,The Burundi Team,,https://en.wikipedia.org/wiki/Burundi_women's_national_football_team,The Burundi national women's football team.,180,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:32:25.702752+00:00
397,Curaçao,Curaçao,CONCACAF,1900,National Stadium of Curaçao,The Curaçao Team,,https://en.wikipedia.org/wiki/Curaçao_women's_national_football_team,The Curaçao national women's football team.,181,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:32:32.665761+00:00
398,Antigua and Barbuda,Antigua and Barbuda,CONCACAF,1900,National Stadium of Antigua and Barbuda,The Antigua and Barbuda Team,,https://en.wikipedia.org/wiki/Antigua_and_Barbuda_women's_national_football_team,The Antigua and Barbuda national women's football team.,182,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:32:38.091222+00:00
399,Aruba,Aruba,CONCACAF,1900,National Stadium of Aruba,The Aruba Team,,https://en.wikipedia.org/wiki/Aruba_women's_national_football_team,The Aruba national women's football team.,183,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:32:43.932724+00:00
400,Eswatini,Eswatini,CAF,1900,National Stadium of Eswatini,The Eswatini Team,,https://en.wikipedia.org/wiki/Eswatini_women's_national_football_team,The Eswatini national women's football team.,184,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:32:47.884932+00:00
401,US Virgin Islands,US Virgin Islands,CONCACAF,1900,National Stadium of US Virgin Islands,The US Virgin Islands Team,,https://en.wikipedia.org/wiki/US_Virgin_Islands_women's_national_football_team,The US Virgin Islands national women's football team.,185,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:32:54.387893+00:00
402,Cayman Islands,Cayman Islands,CONCACAF,1900,National Stadium of Cayman Islands,The Cayman Islands Team,,https://en.wikipedia.org/wiki/Cayman_Islands_women's_national_football_team,The Cayman Islands national women's football team.,186,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:32:58.808728+00:00
403,Libya,Libya,CAF,1900,National Stadium of Libya,The Libya Team,,https://en.wikipedia.org/wiki/Libya_women's_national_football_team,The Libya national women's football team.,187,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:33:05.431547+00:00
404,Gibraltar,Gibraltar,UEFA,1900,National Stadium of Gibraltar,The Gibraltar Team,,https://en.wikipedia.org/wiki/Gibraltar_women's_national_football_team,The Gibraltar national women's football team.,188,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""European Championship"": 0}",2026-05-11T06:33:09.931839+00:00
405,Comoros,Comoros,CAF,1900,National Stadium of Comoros,The Comoros Team,,https://en.wikipedia.org/wiki/Comoros_women's_national_football_team,The Comoros national women's football team.,189,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:33:13.507851+00:00
406,Liechtenstein,Liechtenstein,UEFA,1900,National Stadium of Liechtenstein,The Liechtenstein Team,,https://en.wikipedia.org/wiki/Liechtenstein_women's_national_football_team,The Liechtenstein national women's football team.,190,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""European Championship"": 0}",2026-05-11T06:33:18.526224+00:00
407,Madagascar,Madagascar,CAF,1900,National Stadium of Madagascar,The Madagascar Team,,https://en.wikipedia.org/wiki/Madagascar_women's_national_football_team,The Madagascar national women's football team.,191,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:33:23.437572+00:00
408,Anguilla,Anguilla,CONCACAF,1900,National Stadium of Anguilla,The Anguilla Team,,https://en.wikipedia.org/wiki/Anguilla_women's_national_football_team,The Anguilla national women's football team.,192,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:33:28.276076+00:00
9,Belgium,Belgium,UEFA,1900,National Stadium of Belgium,The Belgium Team,https://upload.wikimedia.org/wikipedia/en/thumb/f/f9/Royal_Belgian_FA_logo_2019.svg/330px-Royal_Belgian_FA_logo_2019.svg.png,https://en.wikipedia.org/wiki/Belgium_national_football_team,The Belgium national men's football team.,9,men,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""European Championship"": 0}",2026-05-11T05:56:06.531139+00:00
76,Qatar,Qatar,AFC,1900,National Stadium of Qatar,The Qatar Team,,https://en.wikipedia.org/wiki/Qatar_national_football_team,The Qatar national men's football team.,55,men,2,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 2}",2026-05-11T06:05:30.999959+00:00
100,Oman,Oman,AFC,1900,National Stadium of Oman,The Oman Team,,https://en.wikipedia.org/wiki/Oman_national_football_team,The Oman national men's football team.,79,men,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:07:20.997389+00:00
125,Madagascar,Madagascar,CAF,1900,National Stadium of Madagascar,The Madagascar Team,,https://en.wikipedia.org/wiki/Madagascar_national_football_team,The Madagascar national men's football team.,104,men,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:09:13.548285+00:00
151,Zimbabwe,Zimbabwe,CAF,1900,National Stadium of Zimbabwe,The Zimbabwe Team,,https://en.wikipedia.org/wiki/Zimbabwe_national_football_team,The Zimbabwe national men's football team.,130,men,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:11:11.330194+00:00
174,Solomon Islands,Solomon Islands,OFC,1900,National Stadium of Solomon Islands,The Solomon Islands Team,,https://en.wikipedia.org/wiki/Solomon_Islands_national_football_team,The Solomon Islands national men's football team.,153,men,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""OFC Nations Cup"": 0}",2026-05-11T06:12:56.849188+00:00
198,Cambodia,Cambodia,AFC,1900,National Stadium of Cambodia,The Cambodia Team,,https://en.wikipedia.org/wiki/Cambodia_national_football_team,The Cambodia national men's football team.,177,men,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:14:49.240476+00:00
217,São Tomé and Príncipe,São Tomé and Príncipe,CAF,1900,National Stadium of São Tomé and Príncipe,The São Tomé and Príncipe Team,,https://en.wikipedia.org/wiki/São_Tomé_and_Príncipe_national_football_team,The São Tomé and Príncipe national men's football team.,196,men,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:16:14.938341+00:00
223,Pakistan,Pakistan,AFC,1900,National Stadium of Pakistan,The Pakistan Team,,https://en.wikipedia.org/wiki/Pakistan_national_football_team,The Pakistan national men's football team.,202,men,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:16:45.084205+00:00
225,Seychelles,Seychelles,CAF,1900,National Stadium of Seychelles,The Seychelles Team,,https://en.wikipedia.org/wiki/Seychelles_national_football_team,The Seychelles national men's football team.,204,men,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:16:54.033767+00:00
244,Poland,Poland,UEFA,1900,National Stadium of Poland,The Poland Team,,https://en.wikipedia.org/wiki/Poland_women's_national_football_team,The Poland national women's football team.,28,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""European Championship"": 0}",2026-05-11T06:19:51.587013+00:00
410,South Sudan,South Sudan,CAF,1900,National Stadium of South Sudan,The South Sudan Team,,https://en.wikipedia.org/wiki/South_Sudan_women's_national_football_team,The South Sudan national women's football team.,194,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:33:39.873127+00:00
411,Turks and Caicos Islands,Turks and Caicos Islands,CONCACAF,1900,National Stadium of Turks and Caicos Islands,The Turks and Caicos Islands Team,,https://en.wikipedia.org/wiki/Turks_and_Caicos_Islands_women's_national_football_team,The Turks and Caicos Islands national women's football team.,195,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:33:44.833898+00:00
412,Djibouti,Djibouti,CAF,1900,National Stadium of Djibouti,The Djibouti Team,,https://en.wikipedia.org/wiki/Djibouti_women's_national_football_team,The Djibouti national women's football team.,196,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:33:50.798784+00:00
413,Mauritius,Mauritius,CAF,1900,National Stadium of Mauritius,The Mauritius Team,,https://en.wikipedia.org/wiki/Mauritius_women's_national_football_team,The Mauritius national women's football team.,197,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:33:55.961402+00:00
414,Mauritania,Mauritania,CAF,1900,National Stadium of Mauritania,The Mauritania Team,,https://en.wikipedia.org/wiki/Mauritania_women's_national_football_team,The Mauritania national women's football team.,999,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:33:59.808055+00:00
415,Sudan,Sudan,CAF,1900,National Stadium of Sudan,The Sudan Team,,https://en.wikipedia.org/wiki/Sudan_women's_national_football_team,The Sudan national women's football team.,999,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:34:05.342957+00:00
416,British Virgin Islands,British Virgin Islands,CONCACAF,1900,National Stadium of British Virgin Islands,The British Virgin Islands Team,,https://en.wikipedia.org/wiki/British_Virgin_Islands_women's_national_football_team,The British Virgin Islands national women's football team.,999,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""CONCACAF Gold Cup"": 0}",2026-05-11T06:34:09.594893+00:00
417,Afghanistan,Afghanistan,AFC,1900,National Stadium of Afghanistan,The Afghanistan Team,,https://en.wikipedia.org/wiki/Afghanistan_women's_national_football_team,The Afghanistan national women's football team.,999,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:34:15.475413+00:00
418,Qatar,Qatar,AFC,1900,National Stadium of Qatar,The Qatar Team,,https://en.wikipedia.org/wiki/Qatar_women's_national_football_team,The Qatar national women's football team.,999,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:34:19.593801+00:00
419,Eritrea,Eritrea,CAF,1900,National Stadium of Eritrea,The Eritrea Team,,https://en.wikipedia.org/wiki/Eritrea_women's_national_football_team,The Eritrea national women's football team.,999,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:34:24.155077+00:00
420,Kuwait,Kuwait,AFC,1900,National Stadium of Kuwait,The Kuwait Team,,https://en.wikipedia.org/wiki/Kuwait_women's_national_football_team,The Kuwait national women's football team.,999,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:34:29.754263+00:00
256,Chinese Taipei,Chinese Taipei,AFC,1900,National Stadium of Chinese Taipei,The Chinese Taipei Team,,https://en.wikipedia.org/wiki/Chinese_Taipei_women's_national_football_team,The Chinese Taipei national women's football team.,40,women,3,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 3}",2026-05-11T06:20:49.814110+00:00
268,Slovakia,Slovakia,UEFA,1900,National Stadium of Slovakia,The Slovakia Team,,https://en.wikipedia.org/wiki/Slovakia_women's_national_football_team,The Slovakia national women's football team.,52,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""European Championship"": 0}",2026-05-11T06:21:49.587408+00:00
283,Bosnia and Herzegovina,Bosnia and Herzegovina,UEFA,1900,National Stadium of Bosnia and Herzegovina,The Bosnia and Herzegovina Team,,https://en.wikipedia.org/wiki/Bosnia_and_Herzegovina_women's_national_football_team,The Bosnia and Herzegovina national women's football team.,67,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""European Championship"": 0}",2026-05-11T06:23:07.996018+00:00
292,Jordan,Jordan,AFC,1900,National Stadium of Jordan,The Jordan Team,,https://en.wikipedia.org/wiki/Jordan_women's_national_football_team,The Jordan national women's football team.,76,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:23:54.401039+00:00
315,Egypt,Egypt,CAF,1900,National Stadium of Egypt,The Egypt Team,,https://en.wikipedia.org/wiki/Egypt_women's_national_football_team,The Egypt national women's football team.,99,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""Africa Cup of Nations"": 0}",2026-05-11T06:25:40.978642+00:00
326,Faroe Islands,Faroe Islands,UEFA,1900,National Stadium of Faroe Islands,The Faroe Islands Team,,https://en.wikipedia.org/wiki/Faroe_Islands_women's_national_football_team,The Faroe Islands national women's football team.,110,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""European Championship"": 0}",2026-05-11T06:26:36.067411+00:00
339,United Arab Emirates,United Arab Emirates,AFC,1900,National Stadium of United Arab Emirates,The United Arab Emirates Team,,https://en.wikipedia.org/wiki/United_Arab_Emirates_women's_national_football_team,The United Arab Emirates national women's football team.,123,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:27:37.105433+00:00
362,Mongolia,Mongolia,AFC,1900,National Stadium of Mongolia,The Mongolia Team,,https://en.wikipedia.org/wiki/Mongolia_women's_national_football_team,The Mongolia national women's football team.,146,women,0,0,TBD,TBD,Neighboring Countries,"{""World Cup"": 0, ""AFC Asian Cup"": 0}",2026-05-11T06:29:33.549568+00:00
